Date_of_report;Municipality_code;Municipality_name;Province;Total_reported;Hospital_admission;Deceased
2020-05-25 10:00:00;GM0687;Middelburg;Zeeland;59;18;10
2020-05-25 10:00:00;GM0703;Reimerswaal;Zeeland;30;4;2
2020-05-25 10:00:00;GM0715;Terneuzen;Zeeland;113;25;4
2020-05-25 10:00:00;GM0716;Tholen;Zeeland;148;40;15
2020-05-25 10:00:00;GM0717;Veere;Zeeland;26;6;2
2020-05-25 10:00:00;GM0718;Vlissingen;Zeeland;50;9;5
2020-05-25 10:00:00;GM0736;De Ronde Venen;Utrecht;95;39;11
2020-05-25 10:00:00;GM0737;Tytsjerksteradiel;Friesland;15;4;1
2020-05-25 10:00:00;GM0743;Asten;Noord-Brabant;73;18;12
2020-05-25 10:00:00;GM0744;Baarle-Nassau;Noord-Brabant;25;9;2
2020-05-25 10:00:00;GM0748;Bergen op Zoom;Noord-Brabant;150;24;10
2020-05-25 10:00:00;GM0753;Best;Noord-Brabant;73;31;10
2020-05-25 10:00:00;GM0755;Boekel;Noord-Brabant;89;35;21
2020-05-25 10:00:00;GM0756;Boxmeer;Noord-Brabant;116;19;27
2020-05-25 10:00:00;GM0757;Boxtel;Noord-Brabant;89;24;15
2020-05-25 10:00:00;GM0758;Breda;Noord-Brabant;473;144;61
2020-05-25 10:00:00;GM0762;Deurne;Noord-Brabant;170;54;23
2020-05-25 10:00:00;GM0765;Pekela;Groningen;5;4;0
2020-05-25 10:00:00;GM0766;Dongen;Noord-Brabant;77;20;12
2020-05-25 10:00:00;GM0770;Eersel;Noord-Brabant;67;26;10
2020-05-25 10:00:00;GM0772;Eindhoven;Noord-Brabant;494;178;82
2020-05-25 10:00:00;GM0777;Etten-Leur;Noord-Brabant;177;40;30
2020-05-25 10:00:00;GM0779;Geertruidenberg;Noord-Brabant;43;11;6
2020-05-25 10:00:00;GM0784;Gilze en Rijen;Noord-Brabant;74;20;15
2020-05-25 10:00:00;GM0785;Goirle;Noord-Brabant;72;32;17
2020-05-25 10:00:00;GM0786;Grave;Noord-Brabant;69;21;11
2020-05-25 10:00:00;GM0788;Haaren;Noord-Brabant;51;18;7
2020-05-25 10:00:00;GM0794;Helmond;Noord-Brabant;351;114;41
2020-05-25 10:00:00;GM0796;'s-Hertogenbosch;Noord-Brabant;467;126;77
2020-05-25 10:00:00;GM0797;Heusden;Noord-Brabant;136;44;22
2020-05-25 10:00:00;GM0798;Hilvarenbeek;Noord-Brabant;43;9;6
2020-05-25 10:00:00;GM0809;Loon op Zand;Noord-Brabant;56;24;6
2020-05-25 10:00:00;GM0815;Mill en Sint Hubert;Noord-Brabant;36;9;5
2020-05-25 10:00:00;GM0820;Nuenen, Gerwen en Nederwetten;Noord-Brabant;54;18;9
2020-05-25 10:00:00;GM0823;Oirschot;Noord-Brabant;60;13;9
2020-05-25 10:00:00;GM0824;Oisterwijk;Noord-Brabant;66;23;11
2020-05-25 10:00:00;GM0826;Oosterhout;Noord-Brabant;128;48;16
2020-05-25 10:00:00;GM0828;Oss;Noord-Brabant;465;164;87
2020-05-25 10:00:00;GM0840;Rucphen;Noord-Brabant;67;9;9
2020-05-25 10:00:00;GM0845;Sint-Michielsgestel;Noord-Brabant;106;36;17
2020-05-25 10:00:00;GM0847;Someren;Noord-Brabant;99;33;8
2020-05-25 10:00:00;GM0848;Son en Breugel;Noord-Brabant;72;31;14
2020-05-25 10:00:00;GM0851;Steenbergen;Noord-Brabant;85;13;13
2020-05-25 10:00:00;GM0852;Waterland;Noord-Holland;30;16;4
2020-05-25 10:00:00;GM0855;Tilburg;Noord-Brabant;739;247;158
2020-05-25 10:00:00;GM0856;Uden;Noord-Brabant;258;115;63
2020-05-25 10:00:00;GM0858;Valkenswaard;Noord-Brabant;176;19;37
2020-05-25 10:00:00;GM0861;Veldhoven;Noord-Brabant;127;31;16
2020-05-25 10:00:00;GM0865;Vught;Noord-Brabant;102;42;18
2020-05-25 10:00:00;GM0866;Waalre;Noord-Brabant;29;7;5
2020-05-25 10:00:00;GM0867;Waalwijk;Noord-Brabant;150;33;31
2020-05-25 10:00:00;GM0873;Woensdrecht;Noord-Brabant;64;5;7
2020-05-25 10:00:00;GM0879;Zundert;Noord-Brabant;82;21;10
2020-05-25 10:00:00;GM0880;Wormerland;Noord-Holland;45;20;6
2020-05-25 10:00:00;GM0882;Landgraaf;Limburg;140;52;13
2020-05-25 10:00:00;GM0888;Beek;Limburg;44;15;5
2020-05-25 10:00:00;GM0889;Beesel;Limburg;41;20;8
2020-05-25 10:00:00;GM0893;Bergen (L.);Limburg;23;7;2
2020-05-25 10:00:00;GM0899;Brunssum;Limburg;100;42;15
2020-05-25 10:00:00;GM0907;Gennep;Limburg;55;16;10
2020-05-25 10:00:00;GM0917;Heerlen;Limburg;369;125;52
2020-05-25 10:00:00;GM0928;Kerkrade;Limburg;201;62;33
2020-05-25 10:00:00;GM0935;Maastricht;Limburg;866;185;130
2020-05-25 10:00:00;GM0938;Meerssen;Limburg;107;22;12
2020-05-25 10:00:00;GM0944;Mook en Middelaar;Limburg;36;6;5
2020-05-25 10:00:00;GM0946;Nederweert;Limburg;50;31;7
2020-05-25 10:00:00;GM0957;Roermond;Limburg;129;59;22
2020-05-25 10:00:00;GM0965;Simpelveld;Limburg;46;19;5
2020-05-25 10:00:00;GM0971;Stein;Limburg;115;43;15
2020-05-25 10:00:00;GM0981;Vaals;Limburg;30;10;1
2020-05-25 10:00:00;GM0983;Venlo;Limburg;299;126;62
2020-05-25 10:00:00;GM0984;Venray;Limburg;102;37;17
2020-05-25 10:00:00;GM0986;Voerendaal;Limburg;45;17;7
2020-05-25 10:00:00;GM0988;Weert;Limburg;130;66;13
2020-05-25 10:00:00;GM0994;Valkenburg aan de Geul;Limburg;85;18;7
2020-05-25 10:00:00;GM0995;Lelystad;Flevoland;166;64;26
2020-05-25 10:00:00;GM1507;Horst aan de Maas;Limburg;120;41;24
2020-05-25 10:00:00;GM1509;Oude IJsselstreek;Gelderland;76;21;9
2020-05-25 10:00:00;GM1525;Teylingen;Zuid-Holland;53;13;2
2020-05-25 10:00:00;GM1581;Utrechtse Heuvelrug;Utrecht;107;28;14
2020-05-25 10:00:00;GM1586;Oost Gelre;Gelderland;62;17;6
2020-05-25 10:00:00;GM1598;Koggenland;Noord-Holland;34;6;6
2020-05-25 10:00:00;GM1621;Lansingerland;Zuid-Holland;177;42;24
2020-05-25 10:00:00;GM1640;Leudal;Limburg;181;51;32
2020-05-25 10:00:00;GM1641;Maasgouw;Limburg;103;27;14
2020-05-25 10:00:00;GM1652;Gemert-Bakel;Noord-Brabant;176;79;31
2020-05-25 10:00:00;GM1655;Halderberge;Noord-Brabant;55;13;6
2020-05-25 10:00:00;GM1658;Heeze-Leende;Noord-Brabant;61;15;8
2020-05-25 10:00:00;GM1659;Laarbeek;Noord-Brabant;118;41;26
2020-05-25 10:00:00;GM1667;Reusel-De Mierden;Noord-Brabant;23;11;2
2020-05-25 10:00:00;GM1669;Roerdalen;Limburg;48;27;7
2020-05-25 10:00:00;GM1674;Roosendaal;Noord-Brabant;211;28;20
2020-05-25 10:00:00;GM1676;Schouwen-Duiveland;Zeeland;63;11;6
2020-05-25 10:00:00;GM1680;Aa en Hunze;Drenthe;14;1;0
2020-05-25 10:00:00;GM1681;Borger-Odoorn;Drenthe;9;4;3
2020-05-25 10:00:00;GM1684;Cuijk;Noord-Brabant;70;12;10
2020-05-25 10:00:00;GM1685;Landerd;Noord-Brabant;139;39;21
2020-05-25 10:00:00;GM1690;De Wolden;Drenthe;44;11;5
2020-05-25 10:00:00;GM1695;Noord-Beveland;Zeeland;10;1;0
2020-05-25 10:00:00;GM1696;Wijdemeren;Noord-Holland;32;8;0
2020-05-25 10:00:00;GM1699;Noordenveld;Drenthe;18;4;1
2020-05-25 10:00:00;GM1700;Twenterand;Overijssel;61;12;2
2020-05-25 10:00:00;GM1701;Westerveld;Drenthe;32;9;4
2020-05-25 10:00:00;GM1702;Sint Anthonis;Noord-Brabant;62;20;11
2020-05-25 10:00:00;GM1705;Lingewaard;Gelderland;121;31;10
2020-05-25 10:00:00;GM1706;Cranendonck;Noord-Brabant;166;63;36
2020-05-25 10:00:00;GM1708;Steenwijkerland;Overijssel;87;14;5
2020-05-25 10:00:00;GM1709;Moerdijk;Noord-Brabant;76;14;8
2020-05-25 10:00:00;GM1711;Echt-Susteren;Limburg;91;39;15
2020-05-25 10:00:00;GM1714;Sluis;Zeeland;17;8;4
2020-05-25 10:00:00;GM1719;Drimmelen;Noord-Brabant;66;18;8
2020-05-25 10:00:00;GM1721;Bernheze;Noord-Brabant;268;96;64
2020-05-25 10:00:00;GM1723;Alphen-Chaam;Noord-Brabant;46;18;5
2020-05-25 10:00:00;GM1724;Bergeijk;Noord-Brabant;55;19;5
2020-05-25 10:00:00;GM1728;Bladel;Noord-Brabant;66;21;8
2020-05-25 10:00:00;GM1729;Gulpen-Wittem;Limburg;75;21;14
2020-05-25 10:00:00;GM1730;Tynaarlo;Drenthe;38;9;0
2020-05-25 10:00:00;GM1731;Midden-Drenthe;Drenthe;22;6;0
2020-05-25 10:00:00;GM1734;Overbetuwe;Gelderland;126;57;16
2020-05-25 10:00:00;GM1735;Hof van Twente;Overijssel;63;15;4
2020-05-25 10:00:00;GM1740;Neder-Betuwe;Gelderland;128;35;20
2020-05-25 10:00:00;GM1742;Rijssen-Holten;Overijssel;195;30;20
2020-05-25 10:00:00;GM1771;Geldrop-Mierlo;Noord-Brabant;107;33;16
2020-05-25 10:00:00;GM1773;Olst-Wijhe;Overijssel;50;12;8
2020-05-25 10:00:00;GM1774;Dinkelland;Overijssel;71;19;10
2020-05-25 10:00:00;GM1783;Westland;Zuid-Holland;259;58;29
2020-05-25 10:00:00;GM1842;Midden-Delfland;Zuid-Holland;18;4;0
2020-05-25 10:00:00;GM1859;Berkelland;Gelderland;84;12;7
2020-05-25 10:00:00;GM1876;Bronckhorst;Gelderland;73;17;7
2020-05-25 10:00:00;GM1883;Sittard-Geleen;Limburg;398;115;61
2020-05-25 10:00:00;GM1884;Kaag en Braassem;Zuid-Holland;28;6;2
2020-05-25 10:00:00;GM1891;Dantumadiel;Friesland;6;2;0
2020-05-25 10:00:00;GM1892;Zuidplas;Zuid-Holland;126;23;20
2020-05-25 10:00:00;GM1894;Peel en Maas;Limburg;266;143;64
2020-05-25 10:00:00;GM1895;Oldambt;Groningen;13;7;2
2020-05-25 10:00:00;GM1896;Zwartewaterland;Overijssel;141;35;18
2020-05-25 10:00:00;GM1900;Súdwest-Fryslân;Friesland;102;17;3
2020-05-25 10:00:00;GM1901;Bodegraven-Reeuwijk;Zuid-Holland;57;7;1
2020-05-25 10:00:00;GM1903;Eijsden-Margraten;Limburg;165;54;27
2020-05-25 10:00:00;GM1904;Stichtse Vecht;Utrecht;113;32;11
2020-05-25 10:00:00;GM1911;Hollands Kroon;Noord-Holland;62;26;6
2020-05-25 10:00:00;GM1916;Leidschendam-Voorburg;Zuid-Holland;110;20;14
2020-05-25 10:00:00;GM1924;Goeree-Overflakkee;Zuid-Holland;259;53;33
2020-05-25 10:00:00;GM1926;Pijnacker-Nootdorp;Zuid-Holland;117;23;15
2020-05-25 10:00:00;GM1930;Nissewaard;Zuid-Holland;173;54;17
2020-05-25 10:00:00;GM1931;Krimpenerwaard;Zuid-Holland;167;45;26
2020-05-25 10:00:00;GM1940;De Fryske Marren;Friesland;65;16;5
2020-05-25 10:00:00;GM1942;Gooise Meren;Noord-Holland;106;23;9
2020-05-25 10:00:00;GM1945;Berg en Dal;Gelderland;157;29;16
2020-05-25 10:00:00;GM1948;Meierijstad;Noord-Brabant;541;210;130
2020-05-25 10:00:00;GM1949;Waadhoeke;Friesland;100;12;13
2020-05-25 10:00:00;GM1950;Westerwolde;Groningen;6;5;0
2020-05-25 10:00:00;GM1952;Midden-Groningen;Groningen;32;6;3
2020-05-25 10:00:00;GM1954;Beekdaelen;Limburg;166;51;22
2020-05-25 10:00:00;GM1955;Montferland;Gelderland;88;20;8
2020-05-25 10:00:00;GM1959;Altena;Noord-Brabant;123;31;11
2020-05-25 10:00:00;GM1960;West Betuwe;Gelderland;184;42;25
2020-05-25 10:00:00;GM1961;Vijfheerenlanden;Utrecht;254;35;37
2020-05-25 10:00:00;GM1963;Hoeksche Waard;Zuid-Holland;296;77;20
2020-05-25 10:00:00;GM1966;Het Hogeland;Groningen;29;7;3
2020-05-25 10:00:00;GM1969;Westerkwartier;Groningen;57;14;4
2020-05-25 10:00:00;GM1970;Noardeast-Fryslân;Friesland;25;6;4
2020-05-25 10:00:00;GM1978;Molenlanden;Zuid-Holland;114;18;8
2020-05-25 10:00:00;;;Groningen;1;1;0
2020-05-25 10:00:00;;;Friesland;2;1;0
2020-05-25 10:00:00;;;Drenthe;2;0;0
2020-05-25 10:00:00;;;Overijssel;14;1;1
2020-05-25 10:00:00;;;Flevoland;1;1;0
2020-05-25 10:00:00;;;Gelderland;120;6;2
2020-05-25 10:00:00;;;Utrecht;21;6;0
2020-05-25 10:00:00;;;Noord-Holland;45;15;2
2020-05-25 10:00:00;;;Zuid-Holland;63;8;5
2020-05-25 10:00:00;;;Zeeland;4;2;1
2020-05-25 10:00:00;;;Noord-Brabant;163;16;3
2020-05-25 10:00:00;;;Limburg;25;6;3
2020-05-26 10:00:00;GM0003;Appingedam;Groningen;5;3;0
2020-05-26 10:00:00;GM0010;Delfzijl;Groningen;17;6;0
2020-05-26 10:00:00;GM0014;Groningen;Groningen;165;18;3
2020-05-26 10:00:00;GM0024;Loppersum;Groningen;2;0;0
2020-05-26 10:00:00;GM0034;Almere;Flevoland;416;123;27
2020-05-26 10:00:00;GM0037;Stadskanaal;Groningen;7;2;1
2020-05-26 10:00:00;GM0047;Veendam;Groningen;8;2;0
2020-05-26 10:00:00;GM0050;Zeewolde;Flevoland;42;12;5
2020-05-26 10:00:00;GM0059;Achtkarspelen;Friesland;11;0;0
2020-05-26 10:00:00;GM0060;Ameland;Friesland;0;0;0
2020-05-26 10:00:00;GM0072;Harlingen;Friesland;17;4;1
2020-05-26 10:00:00;GM0074;Heerenveen;Friesland;91;13;20
2020-05-26 10:00:00;GM0080;Leeuwarden;Friesland;58;33;6
2020-05-26 10:00:00;GM0085;Ooststellingwerf;Friesland;7;3;0
2020-05-26 10:00:00;GM0086;Opsterland;Friesland;23;7;0
2020-05-26 10:00:00;GM0088;Schiermonnikoog;Friesland;0;0;0
2020-05-26 10:00:00;GM0090;Smallingerland;Friesland;55;9;5
2020-05-26 10:00:00;GM0093;Terschelling;Friesland;2;0;0
2020-05-26 10:00:00;GM0096;Vlieland;Friesland;0;0;0
2020-05-26 10:00:00;GM0098;Weststellingwerf;Friesland;28;3;4
2020-05-26 10:00:00;GM0106;Assen;Drenthe;42;12;2
2020-05-26 10:00:00;GM0109;Coevorden;Drenthe;57;13;2
2020-05-26 10:00:00;GM0114;Emmen;Drenthe;102;20;11
2020-05-26 10:00:00;GM0118;Hoogeveen;Drenthe;93;19;8
2020-05-26 10:00:00;GM0119;Meppel;Drenthe;36;8;4
2020-05-26 10:00:00;GM0141;Almelo;Overijssel;92;23;9
2020-05-26 10:00:00;GM0147;Borne;Overijssel;50;14;6
2020-05-26 10:00:00;GM0148;Dalfsen;Overijssel;77;16;6
2020-05-26 10:00:00;GM0150;Deventer;Overijssel;263;46;32
2020-05-26 10:00:00;GM0153;Enschede;Overijssel;225;52;24
2020-05-26 10:00:00;GM0158;Haaksbergen;Overijssel;54;14;7
2020-05-26 10:00:00;GM0160;Hardenberg;Overijssel;170;23;8
2020-05-26 10:00:00;GM0163;Hellendoorn;Overijssel;95;8;10
2020-05-26 10:00:00;GM0164;Hengelo;Overijssel;122;21;19
2020-05-26 10:00:00;GM0166;Kampen;Overijssel;333;59;26
2020-05-26 10:00:00;GM0168;Losser;Overijssel;23;7;0
2020-05-26 10:00:00;GM0171;Noordoostpolder;Flevoland;81;14;10
2020-05-26 10:00:00;GM0173;Oldenzaal;Overijssel;50;14;7
2020-05-26 10:00:00;GM0175;Ommen;Overijssel;50;9;2
2020-05-26 10:00:00;GM0177;Raalte;Overijssel;151;25;18
2020-05-26 10:00:00;GM0180;Staphorst;Overijssel;59;8;4
2020-05-26 10:00:00;GM0183;Tubbergen;Overijssel;79;12;5
2020-05-26 10:00:00;GM0184;Urk;Flevoland;82;22;4
2020-05-26 10:00:00;GM0189;Wierden;Overijssel;49;5;6
2020-05-26 10:00:00;GM0193;Zwolle;Overijssel;348;53;46
2020-05-26 10:00:00;GM0197;Aalten;Gelderland;57;9;7
2020-05-26 10:00:00;GM0200;Apeldoorn;Gelderland;389;89;49
2020-05-26 10:00:00;GM0202;Arnhem;Gelderland;315;66;26
2020-05-26 10:00:00;GM0203;Barneveld;Gelderland;124;18;6
2020-05-26 10:00:00;GM0209;Beuningen;Gelderland;72;19;5
2020-05-26 10:00:00;GM0213;Brummen;Gelderland;35;17;5
2020-05-26 10:00:00;GM0214;Buren;Gelderland;48;16;7
2020-05-26 10:00:00;GM0216;Culemborg;Gelderland;61;21;7
2020-05-26 10:00:00;GM0221;Doesburg;Gelderland;32;9;6
2020-05-26 10:00:00;GM0222;Doetinchem;Gelderland;99;26;15
2020-05-26 10:00:00;GM0225;Druten;Gelderland;112;25;8
2020-05-26 10:00:00;GM0226;Duiven;Gelderland;47;14;6
2020-05-26 10:00:00;GM0228;Ede;Gelderland;211;54;20
2020-05-26 10:00:00;GM0230;Elburg;Gelderland;131;28;8
2020-05-26 10:00:00;GM0232;Epe;Gelderland;133;47;23
2020-05-26 10:00:00;GM0233;Ermelo;Gelderland;126;31;21
2020-05-26 10:00:00;GM0243;Harderwijk;Gelderland;159;41;19
2020-05-26 10:00:00;GM0244;Hattem;Gelderland;41;16;5
2020-05-26 10:00:00;GM0246;Heerde;Gelderland;190;54;27
2020-05-26 10:00:00;GM0252;Heumen;Gelderland;71;17;9
2020-05-26 10:00:00;GM0262;Lochem;Gelderland;93;14;14
2020-05-26 10:00:00;GM0263;Maasdriel;Gelderland;48;15;7
2020-05-26 10:00:00;GM0267;Nijkerk;Gelderland;58;22;3
2020-05-26 10:00:00;GM0268;Nijmegen;Gelderland;604;126;67
2020-05-26 10:00:00;GM0269;Oldebroek;Gelderland;156;39;19
2020-05-26 10:00:00;GM0273;Putten;Gelderland;25;8;0
2020-05-26 10:00:00;GM0274;Renkum;Gelderland;72;14;7
2020-05-26 10:00:00;GM0275;Rheden;Gelderland;114;33;14
2020-05-26 10:00:00;GM0277;Rozendaal;Gelderland;3;1;0
2020-05-26 10:00:00;GM0279;Scherpenzeel;Gelderland;30;4;2
2020-05-26 10:00:00;GM0281;Tiel;Gelderland;112;42;18
2020-05-26 10:00:00;GM0285;Voorst;Gelderland;47;17;11
2020-05-26 10:00:00;GM0289;Wageningen;Gelderland;50;20;9
2020-05-26 10:00:00;GM0293;Westervoort;Gelderland;35;12;5
2020-05-26 10:00:00;GM0294;Winterswijk;Gelderland;43;7;3
2020-05-26 10:00:00;GM0296;Wijchen;Gelderland;142;43;12
2020-05-26 10:00:00;GM0297;Zaltbommel;Gelderland;97;20;9
2020-05-26 10:00:00;GM0299;Zevenaar;Gelderland;104;43;15
2020-05-26 10:00:00;GM0301;Zutphen;Gelderland;93;31;13
2020-05-26 10:00:00;GM0302;Nunspeet;Gelderland;214;56;20
2020-05-26 10:00:00;GM0303;Dronten;Flevoland;117;30;11
2020-05-26 10:00:00;GM0307;Amersfoort;Utrecht;209;59;23
2020-05-26 10:00:00;GM0308;Baarn;Utrecht;56;11;8
2020-05-26 10:00:00;GM0310;De Bilt;Utrecht;169;25;21
2020-05-26 10:00:00;GM0312;Bunnik;Utrecht;43;9;1
2020-05-26 10:00:00;GM0313;Bunschoten;Utrecht;62;9;7
2020-05-26 10:00:00;GM0317;Eemnes;Utrecht;17;2;1
2020-05-26 10:00:00;GM0321;Houten;Utrecht;129;24;13
2020-05-26 10:00:00;GM0327;Leusden;Utrecht;49;9;5
2020-05-26 10:00:00;GM0331;Lopik;Utrecht;63;19;8
2020-05-26 10:00:00;GM0335;Montfoort;Utrecht;40;12;5
2020-05-26 10:00:00;GM0339;Renswoude;Utrecht;19;5;5
2020-05-26 10:00:00;GM0340;Rhenen;Utrecht;42;11;6
2020-05-26 10:00:00;GM0342;Soest;Utrecht;85;23;11
2020-05-26 10:00:00;GM0344;Utrecht;Utrecht;1021;256;105
2020-05-26 10:00:00;GM0345;Veenendaal;Utrecht;172;48;10
2020-05-26 10:00:00;GM0351;Woudenberg;Utrecht;31;9;2
2020-05-26 10:00:00;GM0352;Wijk bij Duurstede;Utrecht;33;9;1
2020-05-26 10:00:00;GM0353;IJsselstein;Utrecht;138;35;33
2020-05-26 10:00:00;GM0355;Zeist;Utrecht;171;36;22
2020-05-26 10:00:00;GM0356;Nieuwegein;Utrecht;143;43;14
2020-05-26 10:00:00;GM0358;Aalsmeer;Noord-Holland;39;9;3
2020-05-26 10:00:00;GM0361;Alkmaar;Noord-Holland;243;54;30
2020-05-26 10:00:00;GM0362;Amstelveen;Noord-Holland;307;56;35
2020-05-26 10:00:00;GM0363;Amsterdam;Noord-Holland;2316;609;267
2020-05-26 10:00:00;GM0370;Beemster;Noord-Holland;11;4;1
2020-05-26 10:00:00;GM0373;Bergen (NH.);Noord-Holland;85;16;3
2020-05-26 10:00:00;GM0375;Beverwijk;Noord-Holland;77;15;10
2020-05-26 10:00:00;GM0376;Blaricum;Noord-Holland;26;8;2
2020-05-26 10:00:00;GM0377;Bloemendaal;Noord-Holland;49;7;5
2020-05-26 10:00:00;GM0383;Castricum;Noord-Holland;78;15;9
2020-05-26 10:00:00;GM0384;Diemen;Noord-Holland;101;17;14
2020-05-26 10:00:00;GM0385;Edam-Volendam;Noord-Holland;109;24;3
2020-05-26 10:00:00;GM0388;Enkhuizen;Noord-Holland;29;18;4
2020-05-26 10:00:00;GM0392;Haarlem;Noord-Holland;277;60;55
2020-05-26 10:00:00;GM0394;Haarlemmermeer;Noord-Holland;271;67;27
2020-05-26 10:00:00;GM0396;Heemskerk;Noord-Holland;83;27;10
2020-05-26 10:00:00;GM0397;Heemstede;Noord-Holland;89;11;32
2020-05-26 10:00:00;GM0398;Heerhugowaard;Noord-Holland;142;27;9
2020-05-26 10:00:00;GM0399;Heiloo;Noord-Holland;48;9;8
2020-05-26 10:00:00;GM0400;Den Helder;Noord-Holland;37;12;2
2020-05-26 10:00:00;GM0402;Hilversum;Noord-Holland;192;29;25
2020-05-26 10:00:00;GM0405;Hoorn;Noord-Holland;87;34;12
2020-05-26 10:00:00;GM0406;Huizen;Noord-Holland;124;21;10
2020-05-26 10:00:00;GM0415;Landsmeer;Noord-Holland;23;3;3
2020-05-26 10:00:00;GM0416;Langedijk;Noord-Holland;45;16;4
2020-05-26 10:00:00;GM0417;Laren;Noord-Holland;26;8;2
2020-05-26 10:00:00;GM0420;Medemblik;Noord-Holland;70;18;6
2020-05-26 10:00:00;GM0431;Oostzaan;Noord-Holland;26;11;2
2020-05-26 10:00:00;GM0432;Opmeer;Noord-Holland;8;1;1
2020-05-26 10:00:00;GM0437;Ouder-Amstel;Noord-Holland;33;5;0
2020-05-26 10:00:00;GM0439;Purmerend;Noord-Holland;214;65;33
2020-05-26 10:00:00;GM0441;Schagen;Noord-Holland;74;19;10
2020-05-26 10:00:00;GM0448;Texel;Noord-Holland;11;5;2
2020-05-26 10:00:00;GM0450;Uitgeest;Noord-Holland;23;5;1
2020-05-26 10:00:00;GM0451;Uithoorn;Noord-Holland;50;16;2
2020-05-26 10:00:00;GM0453;Velsen;Noord-Holland;260;31;39
2020-05-26 10:00:00;GM0457;Weesp;Noord-Holland;77;9;11
2020-05-26 10:00:00;GM0473;Zandvoort;Noord-Holland;32;10;8
2020-05-26 10:00:00;GM0479;Zaanstad;Noord-Holland;400;115;48
2020-05-26 10:00:00;GM0482;Alblasserdam;Zuid-Holland;42;10;4
2020-05-26 10:00:00;GM0484;Alphen aan den Rijn;Zuid-Holland;197;59;24
2020-05-26 10:00:00;GM0489;Barendrecht;Zuid-Holland;128;40;12
2020-05-26 10:00:00;GM0498;Drechterland;Noord-Holland;43;4;8
2020-05-26 10:00:00;GM0501;Brielle;Zuid-Holland;32;11;0
2020-05-26 10:00:00;GM0502;Capelle aan den IJssel;Zuid-Holland;284;52;52
2020-05-26 10:00:00;GM0503;Delft;Zuid-Holland;138;38;12
2020-05-26 10:00:00;GM0505;Dordrecht;Zuid-Holland;444;83;47
2020-05-26 10:00:00;GM0512;Gorinchem;Zuid-Holland;148;18;15
2020-05-26 10:00:00;GM0513;Gouda;Zuid-Holland;241;39;40
2020-05-26 10:00:00;GM0518;'s-Gravenhage;Zuid-Holland;1414;311;215
2020-05-26 10:00:00;GM0523;Hardinxveld-Giessendam;Zuid-Holland;33;2;2
2020-05-26 10:00:00;GM0530;Hellevoetsluis;Zuid-Holland;65;16;2
2020-05-26 10:00:00;GM0531;Hendrik-Ido-Ambacht;Zuid-Holland;53;8;5
2020-05-26 10:00:00;GM0532;Stede Broec;Noord-Holland;48;19;5
2020-05-26 10:00:00;GM0534;Hillegom;Zuid-Holland;33;8;2
2020-05-26 10:00:00;GM0537;Katwijk;Zuid-Holland;191;29;14
2020-05-26 10:00:00;GM0542;Krimpen aan den IJssel;Zuid-Holland;75;10;7
2020-05-26 10:00:00;GM0546;Leiden;Zuid-Holland;152;39;18
2020-05-26 10:00:00;GM0547;Leiderdorp;Zuid-Holland;32;12;6
2020-05-26 10:00:00;GM0553;Lisse;Zuid-Holland;26;7;2
2020-05-26 10:00:00;GM0556;Maassluis;Zuid-Holland;62;20;4
2020-05-26 10:00:00;GM0569;Nieuwkoop;Zuid-Holland;48;9;4
2020-05-26 10:00:00;GM0575;Noordwijk;Zuid-Holland;46;17;3
2020-05-26 10:00:00;GM0579;Oegstgeest;Zuid-Holland;41;8;3
2020-05-26 10:00:00;GM0589;Oudewater;Utrecht;58;26;8
2020-05-26 10:00:00;GM0590;Papendrecht;Zuid-Holland;69;9;6
2020-05-26 10:00:00;GM0597;Ridderkerk;Zuid-Holland;130;37;15
2020-05-26 10:00:00;GM0599;Rotterdam;Zuid-Holland;2346;502;327
2020-05-26 10:00:00;GM0603;Rijswijk;Zuid-Holland;122;34;22
2020-05-26 10:00:00;GM0606;Schiedam;Zuid-Holland;233;56;23
2020-05-26 10:00:00;GM0610;Sliedrecht;Zuid-Holland;58;9;5
2020-05-26 10:00:00;GM0613;Albrandswaard;Zuid-Holland;97;14;8
2020-05-26 10:00:00;GM0614;Westvoorne;Zuid-Holland;25;6;0
2020-05-26 10:00:00;GM0622;Vlaardingen;Zuid-Holland;266;43;28
2020-05-26 10:00:00;GM0626;Voorschoten;Zuid-Holland;61;9;10
2020-05-26 10:00:00;GM0627;Waddinxveen;Zuid-Holland;70;16;7
2020-05-26 10:00:00;GM0629;Wassenaar;Zuid-Holland;50;8;12
2020-05-26 10:00:00;GM0632;Woerden;Utrecht;167;47;20
2020-05-26 10:00:00;GM0637;Zoetermeer;Zuid-Holland;190;51;12
2020-05-26 10:00:00;GM0638;Zoeterwoude;Zuid-Holland;12;3;1
2020-05-26 10:00:00;GM0642;Zwijndrecht;Zuid-Holland;150;23;19
2020-05-26 10:00:00;GM0654;Borsele;Zeeland;27;5;0
2020-05-26 10:00:00;GM0664;Goes;Zeeland;71;11;11
2020-05-26 10:00:00;GM0668;West Maas en Waal;Gelderland;82;18;9
2020-05-26 10:00:00;GM0677;Hulst;Zeeland;30;9;5
2020-05-26 10:00:00;GM0678;Kapelle;Zeeland;23;3;1
2020-05-26 10:00:00;GM0687;Middelburg;Zeeland;59;18;10
2020-05-26 10:00:00;GM0703;Reimerswaal;Zeeland;30;4;2
